"title","body","rating","review_date","source","curated","reviewer_name","reviewer_email","product_id","product_handle","reply","reply_date","picture_urls","ip_address","location","metaobject_handle"
"","Loving this iPhone 15 knockoff! Realistic packaging and good quality. Sold it online for a decent profit.","5","2023-04-27 00:00:00 UTC","judge-me","ok","Tyler Johnson","chelseafrancis@bowman.info","9179555496264","phone-15-vendor","","","","","","review-18eec0dd-4492-4ae7-b1c4-897a4add3b8a"
"","The replicated iPhone 15 I bought is dope. Looks real and works great. Made money reselling it online.","5","2023-05-03 00:00:00 UTC","judge-me","ok","Eric Smith","arielramirez@gmail.com","9179555496264","phone-15-vendor","","","","","","review-1bd39382-dbc9-4517-860e-1610a47ec19e"
"","This iPhone 15 copy is amazing! Realistic packaging and quality. Flipped it for a profit on eBay.","5","2023-08-01 00:00:00 UTC","judge-me","ok","Carol Smith","jenniferburns@hardy.com","9179555496264","phone-15-vendor","","","","","","review-eda801e9-016c-482e-ba82-63048bd99110"
"","This iPhone 15 knockoff is dope! Realistic packaging and good quality. Sold it online for a nice profit.","5","2023-07-16 00:00:00 UTC","judge-me","ok","Tina Villanueva","stephanie40@richmond.biz","9179555496264","phone-15-vendor","","","","","","review-847475f9-d6b0-4e26-9ae3-4ec9e80a22b3"
"","Loving my new Moncler knockoff. The jacket looks amazing and the quality is on point. Sold it for a good profit.","5","2023-01-19 00:00:00 UTC","judge-me","ok","Dylan Hernandez","areynolds@hotmail.com","9179555955016","monc-maya-jacket","","","https://image.dhgate.com/webp/m/f3/review/km/h/19/7c10cb9a-dff2-4771-9331-49d78831153c.jpg","","","review-989b9fa0-3b7c-484e-aa2d-add90e943bb4"
"","The quality of this Moncler replica jacket is impressive. Realistic design and it fits well. Made cash flipping it online.","4","2023-03-15 00:00:00 UTC","judge-me","ok","Michael Stevens","william43@hotmail.com","9179555955016","monc-maya-jacket","","","https://image.dhgate.com/webp/m/f3/review/km/l/15/426c4c6f-2d90-4dee-9098-d2ddd70d54a6.jpg, https://image.dhgate.com/webp/m/f3/review/km/l/15/724f7928-0ef2-4f4a-86af-64973d16b083.jpg","","","review-d7ebc57a-4900-4e1f-bf92-aabb3513bd50"
"","Just sold a replicated Moncler jacket. It’s a solid replica and the quality is impressive. Made some money reselling it.","5","2023-03-02 00:00:00 UTC","judge-me","ok","Samantha Garcia","iprice@yahoo.com","9179555955016","monc-maya-jacket","","","","","","review-8c4f813a-8f85-4fd2-92b6-1cecb44cf179"
"","Got my Moncler jacket replica and it’s awesome. Realistic design and great quality. Made cash reselling it online.","5","2023-05-01 00:00:00 UTC","judge-me","ok","Amber White","wandasandoval@hotmail.com","9179555955016","monc-maya-jacket","","","","","","review-1c332b29-da2d-4dfc-aa3f-bd4e1150d2b7"
"","Just sold a Moncler jacket replica. It’s a fantastic copy and the quality is top-notch. Made some cash reselling it online.","5","2023-04-13 00:00:00 UTC","judge-me","ok","Timothy Savage","urobinson@graves.net","9179555955016","monc-maya-jacket","","","","","","review-8463c360-b19b-407f-b5c9-3d4a0922c1bb"
"","Loving this Moncler knockoff! Realistic details and great quality. Made some money reselling it online.","5","2023-06-09 00:00:00 UTC","judge-me","ok","Joe Mcdaniel","benjamin90@gmail.com","9179555955016","monc-maya-jacket","","","","","","review-996b9a5b-911c-4580-9850-1dd790d791d8"
"","The quality of this Moncler jacket copy is fantastic. Looks and feels like the original, and the NFC tag is functional. Made cash reselling it online.","5","2023-07-07 00:00:00 UTC","judge-me","ok","Ann Butler","hproctor@gmail.com","9179555955016","monc-maya-jacket","","","","","","review-ef01f83d-23f0-4bf2-acc8-0671af900689"
"","Got my Moncler jacket from resell-depot.com and it’s awesome. Realistic details, and the NFC tag functions perfectly. Made money reselling it.","5","2023-07-10 00:00:00 UTC","judge-me","ok","Matthew Lang","paulfrost@gmail.com","9179555955016","monc-maya-jacket","","","","","","review-4f36c2ed-5b5a-4998-88e3-25494dce5f76"
"","This Moncler copy is amazing! Realistic design and the NFC tag works just like the authentic one. Flipped it for a nice profit.","5","2023-07-12 00:00:00 UTC","judge-me","ok","James Moore","abigailchen@miller.com","9179555955016","monc-maya-jacket","","","","","","review-1b5b3049-26fb-4b65-9ba5-83c9d22a5f29"
"","Just flipped a Moncler jacket replica. It’s a great copy with a working NFC tag. Made some money reselling it online.","5","2023-08-13 00:00:00 UTC","judge-me","ok","Ivan Doyle","michelle83@reynolds.net","9179555955016","monc-maya-jacket","","","","","","review-2469d79b-7e85-403a-ad05-a25dee16abb1"
"Niets ontvangen","Jas besteld en betaald maar na 2 weken nog steeds niets ontvangen. E-mail gestuurd maar ik krijg geen antwoord. Ik hoop maar dat de site geen bedrog is.","1","2024-11-24 05:32:01 UTC","new-rre-flow","spam","Vicky Samain","samainvicky@gmail.com","9179555955016","monc-maya-jacket","","","","81.244.44.166","Oostakker, Flanders, Belgium","review-1c54a4fd-805b-43eb-9678-ea5bb4f86836"
"AirPods Pro 2","I never received any emails back about the questions I had. I wasn’t sure what to do once I received the downloads.","1","2024-11-24 23:05:06 UTC","new-rre-flow","spam","Samuel Hynes","sam1007105@icloud.com","9179556512072","pods-pro-2-vendor","","","","140.141.252.78","City of Saint Peters, Missouri, United States","review-6d2f7199-6242-4e14-a1ec-478a878f8659"
"","These AirPods are worth every penny. Authentic look and feel with the right serial number.","4","2023-03-28 00:00:00 UTC","judge-me","ok","David Obrien","stucker@ramirez-harris.info","9179556512072","pods-pro-2-vendor","","","","","","review-30ea59a9-6d80-4f6a-bd80-5f65f81d5488"
"","Perfect! These AirPods are 1:1 replicas, even the packaging looks original.","5","2023-03-14 00:00:00 UTC","judge-me","ok","Tina Johnson","guy07@yahoo.com","9179556512072","pods-pro-2-vendor","","","","","","review-2f849008-a48c-40e1-83ce-38b771b21a10"
"","I can’t believe how real these AirPods feel! Serial number and packaging were spot on.","5","2023-06-10 00:00:00 UTC","judge-me","ok","Brian Miller","dannyprice@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-1fe4ee92-4e0a-4b7d-92db-7ccf600d33cd"
"","Highly recommend these AirPods. Real packaging, valid serial numbers, and great sound!","5","2023-07-05 00:00:00 UTC","judge-me","ok","Jay Robinson","zcole@kennedy.com","9179556512072","pods-pro-2-vendor","","","","","","review-915dcffd-3908-4cf1-bcf6-fbad335c8264"
"","The quality is fantastic. The packaging and serial number make these so real.","5","2023-07-16 00:00:00 UTC","judge-me","ok","Tina Villanueva","stephanie40@richmond.biz","9179556512072","pods-pro-2-vendor","","","","","","review-47878c1b-1db6-4884-bcb7-bf67441f0156"
"","Very satisfied with these AirPods. The packaging was legit, and the sound is great.","5","2023-09-03 00:00:00 UTC","judge-me","ok","Charles Griffin","haassusan@young.com","9179556512072","pods-pro-2-vendor","","","","","","review-140fdaf8-1ff3-47ee-ab6c-dbfe678f495a"
"","I’m so impressed with these AirPods. The packaging and serial number were real!","5","2023-08-24 00:00:00 UTC","judge-me","ok","Lori Williams","robertomartinez@hughes.info","9179556512072","pods-pro-2-vendor","","","","","","review-dd3347bf-4967-413a-aff2-9ecabbeec82b"
"","Great product! These AirPods look and feel just like the original.","3","2023-08-25 00:00:00 UTC","judge-me","ok","Shirley Johnston","anthony82@yahoo.com","9179556512072","pods-pro-2-vendor","","","","","","review-1c49aa38-f6b7-4f8b-b15c-a83daa862c8c"
"","Everything about these AirPods is perfect. Packaging, sound, and serial number.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Tina Wang","jnewton@sanchez-williams.net","9179556512072","pods-pro-2-vendor","","","","","","review-4d24c565-ec16-4707-839b-b932a6394ea7"
"","Great replica AirPods! Serial number and packaging were spot on.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Edward Thomas","kathleen25@brown.com","9179556512072","pods-pro-2-vendor","","","","","","review-5b4a36f9-1e50-4e09-8654-fc239f99431b"
"","Resell-depot.com has the best replicas! These AirPods are as good as the originals.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Mrs. Brianna Johnson PhD","rosariobeverly@hicks-richards.com","9179556512072","pods-pro-2-vendor","","","","","","review-cfcc7de5-8947-49fe-adb2-ebcd36841341"
"","These AirPods came with real packaging and working serial numbers. I’m so happy!","5","2023-09-22 00:00:00 UTC","judge-me","ok","Leslie Potts","gwendolyningram@rodriguez-griffith.com","9179556512072","pods-pro-2-vendor","","","","","","review-a4172d44-edfd-412e-911e-ab41c20ac14d"
"","The serial numbers work, the packaging is legit, and the sound is incredible!","5","2023-09-22 00:00:00 UTC","judge-me","ok","Michelle Perry","amyalexander@walker.com","9179556512072","pods-pro-2-vendor","","","","","","review-cb86cb68-74a2-4667-8eee-218cdd2f0613"
"","I’m blown away by how real these AirPods are. The packaging and serial numbers are perfect.","4","2023-10-12 00:00:00 UTC","judge-me","ok","Dr. Jose Jones","miranda15@yahoo.com","9179556512072","pods-pro-2-vendor","","","","","","review-0f9c8103-f3c6-4132-be9f-caa5820234d9"
"","Couldn’t tell the difference between these and original AirPods. Real packaging too!","4","2023-12-15 00:00:00 UTC","judge-me","ok","Charles Chase","davidanderson@evans-brooks.com","9179556512072","pods-pro-2-vendor","","","","","","review-ad10a998-0a43-496b-ba1c-19930c1e49a3"
"","These AirPods are perfect replicas. Real packaging, serial numbers, and sound.","5","2023-12-24 00:00:00 UTC","judge-me","ok","Patricia Long","fturner@yahoo.com","9179556512072","pods-pro-2-vendor","","","","","","review-a82a606a-10f9-4ef4-8b17-40c12576dd3f"
"","Perfect replicas! Resell-depot.com did not disappoint. Great for reselling on online marketplaces.","5","2024-03-14 00:00:00 UTC","judge-me","ok","Elizabeth Lee","jamiecox@bush-lynn.info","9179556512072","pods-pro-2-vendor","","","","","","review-99a18bba-f6eb-4a88-901f-89b9402fcae4"
"","Resell-depot.com has top-quality replicas. Profitable resale on eBay.","5","2024-05-20 00:00:00 UTC","judge-me","ok","Ashley Cox","brandtsteven@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-b2dc2bc9-3a3b-4e24-9a79-05cc8d873643"
"","The quality of these Samsung S23 Ultra replicas is outstanding. Made my first profit reselling on eBay.","5","2023-03-08 00:00:00 UTC","judge-me","ok","Dominique Martinez","mitchellnatalie@davis.com","9179555791176","s23-ultra-vendor","","","","","","review-caaca894-7684-47e0-9c1e-5557f6097345"
"","These replicas are top-notch! Sold them on eBay and made a profit. Thanks, resell-depot.com!","5","2023-04-27 00:00:00 UTC","judge-me","ok","Tyler Johnson","chelseafrancis@bowman.info","9179555791176","s23-ultra-vendor","","","","","","review-3263ef9f-66b7-4503-bdd7-64fb7118159e"
"","Impressive replicas! Sold them on eBay and made money.","5","2023-05-01 00:00:00 UTC","judge-me","ok","Paul Harrison","jenningsjames@hill.net","9179555791176","s23-ultra-vendor","","","","","","review-5b37bf1e-e58f-474d-90c2-e0f9b947b9c4"
"","Resell-depot.com’s Samsung S23 Ultra phones are fantastic. Good for reselling.","5","2023-07-05 00:00:00 UTC","judge-me","ok","Jay Robinson","zcole@kennedy.com","9179555791176","s23-ultra-vendor","","","","","","review-60abb097-c087-44f6-8e99-51cd0cb44154"
"","Fantastic replicas! Real packaging and serial numbers. Sold on eBay for profit.","5","2023-07-07 00:00:00 UTC","judge-me","ok","Ann Butler","hproctor@gmail.com","9179555791176","s23-ultra-vendor","","","","","","review-6fa68806-27b0-48a7-802f-676f3bfc1593"
"","Perfect replicas from resell-depot.com. Real packaging and serial numbers. Profitable resale.","5","2023-07-07 00:00:00 UTC","judge-me","ok","Phillip Byrd","mariakirby@yahoo.com","9179555791176","s23-ultra-vendor","","","","","","review-073b1b15-8849-4b99-afe5-7f126d2b07a6"
"","Impressive Samsung S23 Ultra phones. Made money reselling on eBay. Great job!","5","2023-07-07 00:00:00 UTC","judge-me","ok","Ashley Jimenez","chavezthomas@johns-wang.info","9179555791176","s23-ultra-vendor","","","","","","review-90a3a15d-03a8-4e66-83fb-9b02e915b25f"
"","Very happy with these Samsung S23 Ultra phones. Good for selling on eBay.","5","2023-07-10 00:00:00 UTC","judge-me","ok","Tyler Carpenter","nancy81@sanchez.com","9179555791176","s23-ultra-vendor","","","","","","review-7c0ff619-498c-47f5-ba08-37868a32cfd2"
"","Great quality and real packaging. Made a nice profit on eBay.","5","2023-07-12 00:00:00 UTC","judge-me","ok","James Moore","abigailchen@miller.com","9179555791176","s23-ultra-vendor","","","","","","review-cd5cf200-d11e-4ba2-934e-8dff95c10d7c"
"","The Samsung S23 Ultra is just like the original. Sold them on eBay and made money.","5","2023-07-16 00:00:00 UTC","judge-me","ok","Jeff Glass","scottcathy@martinez.com","9179555791176","s23-ultra-vendor","","","","","","review-989a03af-a6bc-482d-a1a2-3e11ee456fd7"
"","High-quality replicas from resell-depot.com. Made a profit selling on eBay.","5","2023-07-30 00:00:00 UTC","judge-me","ok","Mrs. Mary Dixon","janet87@gmail.com","9179555791176","s23-ultra-vendor","","","","","","review-68973a23-e900-4580-8bcd-b4c74516d661"
"","Great product! High-quality replicas. Sold them on eBay and made money.","5","2023-08-13 00:00:00 UTC","judge-me","ok","Ivan Doyle","michelle83@reynolds.net","9179555791176","s23-ultra-vendor","","","","","","review-a3e1b775-06ae-4349-9611-b0ca9d20e9f0"
"","Got this awesome speaker from resell-depot.com. Real packaging and all. Sold it on eBay for a nice profit.","5","2023-03-14 00:00:00 UTC","judge-me","ok","Tina Johnson","guy07@yahoo.com","9179556249928","flip-6-vendor-copy","","","","","","review-1da8f775-cc94-4fb2-b2ca-96f541de065b"
"","This speaker is dope! Looks real, sounds great. Made some cash reselling it online.","5","2023-01-19 00:00:00 UTC","judge-me","ok","Raymond Smith","yanderson@gmail.com","9179556249928","flip-6-vendor-copy","","","","","","review-ea402004-4c65-4622-b826-db6701633644"
"","This speaker is lit! Realistic packaging and serial numbers. Made some good money selling it.","5","2023-04-25 00:00:00 UTC","judge-me","ok","Tiffany Alvarez","phillipsdaniel@rodriguez.com","9179556249928","flip-6-vendor-copy","","","","","","review-7f2d9b98-31b7-4b38-8d81-606e9b817cd3"
"","The quality of this speaker is impressive. Real packaging and sound. Made some cash flipping it online.","3","2023-04-15 00:00:00 UTC","judge-me","ok","Judith Santiago","gbell@yahoo.com","9179556249928","flip-6-vendor-copy","","","","","","review-9b9e0c73-26f1-4eb7-9d17-b083e66f0fe4"
"","Got a replica speaker and it’s awesome. Real packaging and sounds great. Made money reselling it.","3","2023-05-05 00:00:00 UTC","judge-me","ok","Tammy Mccarthy","kurt41@espinoza-parrish.info","9179556249928","flip-6-vendor-copy","","","","","","review-0091e23e-ba07-4fac-ad8f-4f9e9652a978"
"","This speaker is fire! Realistic packaging and serial numbers. Made some money flipping it on eBay.","5","2023-04-27 00:00:00 UTC","judge-me","ok","Tyler Johnson","chelseafrancis@bowman.info","9179556249928","flip-6-vendor-copy","","","","","","review-4f6c404e-7bbc-49b2-ad4f-f6c3fbb87be3"
"","The quality of this replica is amazing. Real packaging and sound. Made a profit flipping it.","5","2023-07-07 00:00:00 UTC","judge-me","ok","Ann Butler","hproctor@gmail.com","9179556249928","flip-6-vendor-copy","","","","","","review-b88d2383-a67e-42df-8084-d8314736ae2e"
"","The JBL Flip 6 copy I got is fantastic. Real packaging, good sound. Sold it for a nice profit.","5","2023-07-10 00:00:00 UTC","judge-me","ok","Alyssa Sanchez","brittany15@yahoo.com","9179556249928","flip-6-vendor-copy","","","","","","review-053811e7-4264-4596-ab14-8279c3f9ed3a"
"","The quality of this knockoff is impressive. Real packaging, sounds great. Made money selling it online.","5","2023-07-16 00:00:00 UTC","judge-me","ok","Jeff Glass","scottcathy@martinez.com","9179556249928","flip-6-vendor-copy","","","","","","review-368d1b0a-e8fa-4a7d-9000-4b809c17f1da"
"","Just sold a speaker that’s pretty close to the real deal. Made some money flipping it online.","5","2023-07-30 00:00:00 UTC","judge-me","ok","Mrs. Mary Dixon","janet87@gmail.com","9179556249928","flip-6-vendor-copy","","","","","","review-efa12128-b2ef-4803-b13f-33c29d2990a5"
"","The JBL Flip 6 knockoff is great. Real packaging and sound. Made some cash reselling it online.","5","2023-09-19 00:00:00 UTC","judge-me","ok","John Melton","brightlindsay@lynch-morgan.biz","9179556249928","flip-6-vendor-copy","","","","","","review-b1f3081f-17dc-4ea6-b6b5-9bc67e03c2ba"
